기점_노선,시도,시군구,읍면동,구간거리_km,40FT_안전위탁운임_원,40FT_운수사업자간운임_원,40FT_안전운송운임_원,20FT_안전위탁운임_원,20FT_운수사업자간운임_원,20FT_안전운송운임_원
부산북항↔의왕ICD,경기도,안성시,서운면,406,624900,698700,782400,556300,625000,703100
부산북항↔의왕ICD,경기도,안성시,미양면,412,634000,708400,792700,563600,632700,711300
부산북항↔의왕ICD,경기도,안성시,대덕면,413,635100,709600,793900,564400,633600,712300
부산북항↔의왕ICD,경기도,안성시,양성면,413,634700,709200,793500,564000,633200,711900
부산북항↔의왕ICD,경기도,안성시,원곡면,404,625100,698900,782500,555900,624500,702500
부산북항↔의왕ICD,경기도,안성시,일죽면,407,626300,700200,784000,558000,626800,705000
부산북항↔의왕ICD,경기도,안성시,죽산면,408,626300,700300,784200,557300,626100,704400
부산북항↔의왕ICD,경기도,안성시,삼죽면,424,647100,722400,807700,574900,644900,724300
부산북항↔의왕ICD,경기도,안성시,고삼면,414,634900,709400,793800,563500,632800,711600
부산북항↔의왕ICD,경기도,안성시,안성1동,423,645200,720400,805500,572700,642600,722000
부산북항↔의왕ICD,경기도,안성시,안성2동,418,640600,715500,800200,569300,638800,717800
부산북항↔의왕ICD,경기도,안성시,안성3동,427,649200,724800,810300,576400,646600,726300
부산북항↔의왕ICD,경기도,김포시,통진읍,516,735900,815000,903900,643900,717200,800000
부산북항↔의왕ICD,경기도,김포시,고촌읍,480,694800,772300,859800,606300,678200,759700
부산북항↔의왕ICD,경기도,김포시,양촌읍,513,733000,812000,900900,641600,714800,797500
부산북항↔의왕ICD,경기도,김포시,대곶면,516,735700,814700,903600,643800,717000,799700
부산북항↔의왕ICD,경기도,김포시,월곶면,527,746900,826500,915900,653600,727300,810500
부산북항↔의왕ICD,경기도,김포시,하성면,520,739900,819200,908300,647400,720800,803800
부산북항↔의왕ICD,경기도,김포시,김포본동,498,717100,795200,883100,627900,700300,782100
부산북항↔의왕ICD,경기도,김포시,장기본동,508,727100,805600,893900,636200,708900,791100
부산북항↔의왕ICD,경기도,김포시,사우동,496,715000,793000,880800,626100,698500,780300
부산북항↔의왕ICD,경기도,김포시,풍무동,490,708800,786500,874000,620900,693000,774500
부산북항↔의왕ICD,경기도,김포시,장기동,508,727100,805600,893900,636200,708900,791100
부산북항↔의왕ICD,경기도,김포시,구래동,518,737100,816000,904700,645000,718100,800700
부산북항↔의왕ICD,경기도,김포시,마산동,514,733000,811800,900300,641500,714500,796900
부산북항↔의왕ICD,경기도,김포시,운양동,508,727100,805600,893900,636200,708900,791100
부산북항↔의왕ICD,경기도,화성시,봉담읍,399,597000,670400,753800,526200,594400,672300
부산북항↔의왕ICD,경기도,화성시,우정읍,434,642900,719000,805300,564200,634900,715300
부산북항↔의왕ICD,경기도,화성시,향남읍,415,618500,693200,777900,547200,616600,695700
부산북항↔의왕ICD,경기도,화성시,남양읍,433,635100,710800,796600,560100,630400,710400
부산북항↔의왕ICD,경기도,화성시,매송면,404,602300,676100,759900,530900,599500,677700
부산북항↔의왕ICD,경기도,화성시,비봉면,414,613400,688000,772700,541300,610600,689600
부산북항↔의왕ICD,경기도,화성시,마도면,435,639100,715100,801300,562600,633200,713500
부산북항↔의왕ICD,경기도,화성시,송산면,431,638500,714400,800400,561100,631600,711800
부산북항↔의왕ICD,경기도,화성시,서신면,453,667300,744300,831500,584300,655800,737000
부산북항↔의왕ICD,경기도,화성시,팔탄면,417,619700,694500,779400,548000,617500,696700
부산북항↔의왕ICD,경기도,화성시,장안면,428,638400,714100,799800,561000,631300,711200
부산북항↔의왕ICD,경기도,화성시,양감면,419,628800,703700,788700,553300,623000,702300
부산북항↔의왕ICD,경기도,화성시,정남면,405,608400,682200,766100,539300,608000,686300
부산북항↔의왕ICD,경기도,화성시,새솔동,427,626500,701800,787300,552600,622600,702300
부산북항↔의왕ICD,경기도,화성시,진안동,392,592300,665100,747900,524400,592200,669500
부산북항↔의왕ICD,경기도,화성시,병점1동,391,591300,664000,746700,523500,591200,668500
부산북항↔의왕ICD,경기도,화성시,병점2동,391,591300,664000,746700,523500,591200,668500
부산북항↔의왕ICD,경기도,화성시,반월동,392,592300,665100,747900,524400,592200,669500
부산북항↔의왕ICD,경기도,화성시,기배동,395,594500,667600,750600,525400,593400,670900
부산북항↔의왕ICD,경기도,화성시,화산동,395,596300,669300,752300,528700,596700,674200
부산북항↔의왕ICD,경기도,화성시,동탄1동,400,605000,678400,761800,536500,604800,682700
부산북항↔의왕ICD,경기도,화성시,동탄2동,401,606500,680000,763500,537600,606000,683900
부산북항↔의왕ICD,경기도,화성시,동탄3동,394,595400,668400,751300,528000,595900,673300
부산북항↔의왕ICD,경기도,화성시,동탄4동,399,604000,677400,760700,535900,604100,681900
부산북항↔의왕ICD,경기도,화성시,동탄5동,398,602100,675400,758600,534500,602700,680400
부산북항↔의왕ICD,경기도,화성시,동탄6동,395,600900,673900,756800,533300,601300,678800
부산북항↔의왕ICD,경기도,화성시,동탄7동,400,608400,681800,765100,538200,606500,684400
부산북항↔의왕ICD,경기도,화성시,동탄8동,397,604400,677600,760600,535400,603500,681100
부산북항↔의왕ICD,경기도,화성시,동탄9동,402,611400,685000,768500,540200,608600,686600
부산북항↔의왕ICD,경기도,광주시,초월읍,406,617400,691300,775100,544500,613200,691500
부산북항↔의왕ICD,경기도,광주시,곤지암읍,407,627200,701200,785000,553800,622600,700900
부산북항↔의왕ICD,경기도,광주시,도척면,407,619400,693300,777200,546300,615100,693500
부산북항↔의왕ICD,경기도,광주시,퇴촌면,422,640100,715300,800500,563600,633500,712900
부산북항↔의왕ICD,경기도,광주시,남종면,426,645000,720500,806000,567700,637800,717500
부산북항↔의왕ICD,경기도,광주시,남한산성면,415,631500,706100,790700,556300,625700,704600
부산북항↔의왕ICD,경기도,광주시,경안동,405,615300,689100,772900,542900,611500,689700
부산북항↔의왕ICD,경기도,광주시,송정동,410,620500,694700,778900,546900,615900,694500
부산북항↔의왕ICD,경기도,광주시,쌍령동,404,614400,688100,771800,542200,610800,689000
부산북항↔의왕ICD,경기도,광주시,탄벌동,410,619500,693700,777900,546400,615400,694000
부산북항↔의왕ICD,경기도,광주시,광남1동,407,616000,690000,774000,543800,612600,691000
부산북항↔의왕ICD,경기도,광주시,광남2동,413,621100,695500,780000,547900,617100,695900
부산북항↔의왕ICD,경기도,광주시,오포1동,404,611500,685200,768900,540900,609500,687600
부산북항↔의왕ICD,경기도,광주시,오포2동,412,622400,696800,781200,548400,617600,696300
부산북항↔의왕ICD,경기도,광주시,신현동,400,604500,678000,761400,536400,604700,682600
부산북항↔의왕ICD,경기도,광주시,능평동,401,606500,680000,763500,537600,606000,683900
부산북항↔의왕ICD,경기도,양주시,백석읍,500,719000,798800,888800,631600,705500,789200
부산북항↔의왕ICD,경기도,양주시,은현면,515,733300,813400,903700,643000,717200,801200
부산북항↔의왕ICD,경기도,양주시,남면,524,743100,824000,915100,651600,726500,811200
부산북항↔의왕ICD,경기도,양주시,광적면,507,725600,805600,895800,637000,711100,794900
부산북항↔의왕ICD,경기도,양주시,장흥면,491,709900,789400,879100,624200,697900,781300
부산북항↔의왕ICD,경기도,양주시,양주1동,486,704900,784100,873600,620000,693500,776700
부산북항↔의왕ICD,경기도,양주시,양주2동,493,711700,791100,880700,625500,699100,782400
부산북항↔의왕ICD,경기도,양주시,회천1동,505,723700,803600,893700,635300,709300,793000
부산북항↔의왕ICD,경기도,양주시,회천2동,500,719000,798800,888800,631600,705500,789200
부산북항↔의왕ICD,경기도,양주시,회천3동,506,724900,805000,895200,636500,710700,794600
부산북항↔의왕ICD,경기도,양주시,옥정1동,493,712700,792600,882700,626800,700700,784500
부산북항↔의왕ICD,경기도,양주시,옥정2동,493,712400,792100,882000,626400,700200,783900
부산북항↔의왕ICD,경기도,포천시,소흘읍,495,714100,793800,883600,627500,701300,784900
부산북항↔의왕ICD,경기도,포천시,군내면,514,732800,813200,903800,643000,717400,801600
부산북항↔의왕ICD,경기도,포천시,내촌면,483,702400,781700,871200,618100,691600,774900
부산북항↔의왕ICD,경기도,포천시,가산면,503,722300,802400,892800,634500,708700,792700
부산북항↔의왕ICD,경기도,포천시,신북면,523,741800,822500,913400,650200,724900,809400
부산북항↔의왕ICD,경기도,포천시,창수면,540,762700,844100,935600,667500,742800,827800
부산북항↔의왕ICD,경기도,포천시,영중면,541,763800,845300,936800,668300,743700,828800
부산북항↔의왕ICD,경기도,포천시,일동면,521,741000,822200,913700,650300,725500,810500
부산북항↔의왕ICD,경기도,포천시,이동면,539,758700,840700,932900,664800,740600,826200
부산북항↔의왕ICD,경기도,포천시,영북면,560,782400,864700,957000,684100,760200,846000
부산북항↔의왕ICD,경기도,포천시,관인면,582,808100,891300,984500,706100,782900,869400
부산북항↔의왕ICD,경기도,포천시,화현면,516,735300,816000,906900,645400,720100,804500
